ObjectID,RA,Dec,Brightness,Distance,Velocity,Temperature
2456,NAN,-8.91791495685223,NAN,1.5977817780333672,227.74941608252738,NAN
1796,-1000.0,-62.792930246538916,18.637321849776374,3.860727895120196,117.8503882855407,679.7894636500262
1931,261.7009403858569,-500.0,14.788024553326323,7.522517309345364,NAN,457.5543509447461
1613,NAN,9.211110589222685,17.98069877605743,NAN,NAN,1952.837054009633
2377,302.874743162065,NAN,19.94408090750526,6.582494679706545,122.34528038945133,1884.7983637040954
1585,85.74915924464831,23.06631519436074,15.040080778972317,NAN,208.82121921444678,1047.8032758588906
1675,229.1185787493033,-26.694542911835583,10.116403784568075,6.966243210900022,190.2891656481836,948.4694519400061
2038,152.3795262859427,-84.13752897252054,NAN,NAN,NAN,1328.0443664237418
1750,228.22157754976246,30.495777431298492,12.331325293182385,3.947001750028652,NAN,1223.0534205346003
2208,197.1776605317026,56.906360217585046,16.058724358620697,6.09597545212224,21.314926934763157,772.7541458379935
1703,69.27646448490738,NAN,10.134954572407926,NAN,NAN,-1000.0
1986,34.97459782900233,NAN,15.576941210670562,9.096024159385156,277.6163718485287,NAN
1566,262.8504583138127,-78.42369376000829,13.73492581942597,8.137883069030297,180.5002407200249,1317.886290858405
2015,-1000.0,19.20599975858933,11.475170471960782,NAN,93.79151523476915,NAN
1921,273.70595782275444,-500.0,NAN,5.57224955382163,196.54678144179846,NAN
2441,107.9630803106846,65.92513764465903,NAN,8.959274125867337,285.31959259082345,857.5637553799179
2422,NAN,59.855116134952596,15.912792356084017,2.969727128664173,82.47579147937772,1248.528070471558
1630,158.95214075990864,44.97124357945634,16.738477506635114,5.048322303350547,-500.0,1286.288037557014
2481,229.17203746583735,-7.0206833505471735,15.172680458044905,1.9410591145131668,172.43040651742731,1218.8771272155343
2408,302.8781462685321,-2.4201920364898797,100.0,NAN,54.15271119751356,-1000.0
1907,140.20854119313512,67.5530542264656,18.731556334629467,NAN,250.88076028866126,1085.6130254692594
2488,249.90122268389186,22.296100989163932,12.99973160942018,7.496158453765344,218.87266127025978,1020.0644631076877
1640,95.59951368210552,47.54459904213107,14.06001235653627,3.805771061778008,1500.0,NAN
1840,315.2363560887005,56.240141428970986,15.356490418117442,0.2689483171425129,NAN,944.9295114198294
2325,245.69090983746463,0.14287839007675984,100.0,5.5731680428658485,NAN,788.2493222641951
1901,238.8316914670184,NAN,18.84314572030408,NAN,145.07462952030693,755.2456275011501
1572,36.660175293789,-49.91625779815558,19.404264412819316,4.742093793015232,164.33814882812044,979.170245531924
1963,205.1262412097068,NAN,16.59486267032139,7.632487649656255,NAN,720.5381690995714
2421,NAN,38.38344138558091,14.178157584121156,1.4619499508059561,299.7227212247768,1189.601533977056
2380,5.055344421910095,31.242821289641356,12.132291618116334,8.205628024872096,241.4180190218106,NAN
2084,157.20900287290112,NAN,13.329074430663631,6.2857252715262355,68.8484728406419,527.4939154025883
2342,175.75087069359353,NAN,11.611818628350903,2.9883607168226596,12.365613884505866,505.09584185725765
2395,NAN,NAN,17.55884932641045,3.075727000105976,25.094204553662568,NAN
2264,33.451576647108624,53.55155923019157,11.983961812987651,NAN,NAN,414.62080349484063
2430,53.92202471639019,NAN,15.63781828678619,2.8710239246485134,39.757745025205594,NAN
2432,169.57800034546753,-27.474271875993693,12.64817064510684,NAN,222.7406798124234,1207.1381111219002
2069,174.53698611030094,-33.23415090553562,12.63942980183112,8.015522563744312,NAN,239.6218523610815
2321,218.47459606980257,-79.15439858807457,NAN,4.835573338890245,279.95494791694273,614.245190182013
1860,NAN,21.73468308534538,18.84683622503497,0.479802033002212,153.36249363134132,426.8954527606412
2402,152.5829044034898,60.581596796511576,15.790359609349121,NAN,47.40256467892144,1185.7820452738397
1672,198.61746104443537,NAN,NAN,NAN,64.35693608195557,1773.9940466141936
2154,NAN,68.67541826537331,10.88094005109086,5.688068439260172,-500.0,1689.7956278547201
2221,215.51901874831762,-66.83374638294342,12.625904774652199,8.365447101740004,NAN,NAN
2032,310.81319473428385,71.93470031698376,12.116535466417986,-10.0,191.27129149643517,958.9880940201489
2330,119.71692301345914,28.734250563354024,13.713497844298344,NAN,38.04220355769642,1973.4356009880416
1518,NAN,NAN,13.937308714029742,4.330585315158779,31.396418899215462,1628.6591760046463
2180,NAN,81.49232621885608,NAN,NAN,53.484771392057795,456.5167109384917
1976,NAN,31.508273859228268,14.511029271973577,6.801204518813796,17.489829689433588,1255.2535231273152
1844,199.38799626589056,-76.46789981403734,12.808310849608596,NAN,NAN,NAN
1630,68.1630993559417,-37.0912887953486,NAN,0.38157936085189603,242.06137503492332,1346.2837855293164
1828,93.62764098754103,17.834244151624944,16.574493178752135,6.16517057477983,1500.0,NAN
1631,288.63077589547663,-62.902546393110825,11.05913085829486,6.430635804736122,43.78126161769009,272.0552982612921
2306,268.83986457465016,-6.483434695803055,13.156388747708982,6.635007583777968,186.86744902181002,1039.4488927341624
2429,195.01352523356388,62.67792313448027,NAN,NAN,215.31933808859714,1536.6459513057478
1591,129.73312005928577,-42.50252776601715,16.021315658368977,8.750112676449351,209.79344124118637,NAN
1520,228.42793083376097,-26.291985539902022,NAN,-10.0,263.3389936150819,1170.6138702702985
2408,177.20151165280845,-87.49137371592205,NAN,2.1235217570900473,NAN,1105.6051236469793
2034,58.70113751185693,NAN,15.294408700730926,3.6539822333706455,NAN,311.1450691750232
1653,NAN,12.500163932996955,14.080898784616078,1.2215777664513257,94.80268961734465,862.264845856453
2314,NAN,-47.38252523077707,13.604023726117717,5.9826752645853745,NAN,1485.2925642771759
1917,213.57229575205866,80.13132872097393,100.0,5.648313725884051,NAN,735.6769415101408
1762,217.29922793053288,500.0,15.469811974879534,9.082100836461146,59.16410763151754,NAN
2130,174.93699686729792,-36.475281094487016,14.134270372353356,5.7203721799359535,NAN,429.46658387031937
1945,236.81238796588866,-8.312087517529108,17.734669893252303,NAN,NAN,730.8100811047124
2425,359.4586280011361,NAN,NAN,0.4643087326038031,270.2215803217889,1274.7095072847449
1868,69.87647125685424,-49.775189503269246,11.655841711778498,8.309717635545516,1500.0,1217.0307185007346
1552,235.59671029307512,22.22957711161949,19.935381415071205,8.96916807737252,196.7173901545438,1654.3952681772623
2205,337.1654922047697,47.84791173503896,NAN,5.6789251538018375,-500.0,748.7469896924656
1925,101.22651267111912,-15.200301415842802,NAN,9.255526811001495,148.91035791239926,1993.3187794111645
1822,208.37800095009473,27.689171548802904,11.939628527230443,NAN,NAN,1913.5368470011904
2259,NAN,-66.21204838808501,NAN,5.282562675033959,58.037030839915204,1367.1503868283755
1976,345.61277871489096,-68.13744099744902,19.962902444855516,1.1753113141455012,161.638221109802,1679.6314912810155
1725,326.75396634194345,-0.19788203679888738,NAN,NAN,278.63133450238223,1376.5805679532602
1739,57.92972284694667,-79.49890081286978,100.0,7.2575463315638675,NAN,1785.2245383621246
2239,243.87924836711164,NAN,NAN,NAN,109.35496873146892,649.8546062669573
2031,NAN,10.741670847835564,NAN,NAN,NAN,NAN
1861,NAN,NAN,15.63656673086382,NAN,1500.0,NAN
1506,NAN,-30.493958464475952,19.0864534387717,4.245784061219607,295.21561684868936,564.5180791918706
2105,344.8402971755631,NAN,10.374218165972549,2.998528713603396,36.55858344999857,1482.135628955372
1776,NAN,-39.19932455749153,NAN,8.94089175635714,136.3344825515419,1504.9740853220421
2139,70.74724396156176,-3.893733581616914,NAN,NAN,4.881255720423672,1685.872366812557
1946,NAN,45.510845667079224,11.906895728848767,1.5763736256657528,74.74045419278764,981.5991787470153
1920,38.98552460856315,54.82931286308937,11.33975809083752,8.55610712755466,NAN,871.2809621292389
1601,NAN,NAN,14.813154726616697,1.2610376962574572,NAN,1012.1308792504293
1563,233.45338934760974,-49.922897106465506,12.603106770770795,NAN,NAN,NAN
1780,239.58290350900037,-500.0,NAN,5.412724854276866,1.0939792919122948,538.0565230022291
1995,81.0736808126389,31.929721154621703,17.584466844160865,3.6043580255581498,NAN,1823.8020644540973
2455,NAN,-19.454656660962797,11.697592857757336,5.825879443226159,81.96603096602628,NAN
1685,160.26222703723715,46.32376743082713,17.068922137077287,6.566790863014854,234.04600989514202,853.8931612509775
2368,19.171674352186226,-71.68595508465097,10.133831092245723,NAN,284.82331151889076,465.78579528385376
2374,48.7095909491903,NAN,18.165483046353643,NAN,NAN,1316.8942097561812
1774,304.3469921435622,-54.57740349900506,17.189118710303525,NAN,1500.0,1525.9450389202543
1592,350.5043295332942,46.659762216193485,15.977351606240559,9.043306642931954,NAN,1870.496449848112
1748,69.00262611885412,NAN,15.374934916776564,9.950055674914545,38.13600382242075,1384.3496030760227
2333,133.1777550226935,80.20995273332719,15.84226740850312,5.320027103392477,104.9578480022193,NAN
